,state
23105,0.0
23106,2.0
23107,1.0
23108,2.0
23109,1.0
23110,0.0
23111,2.0
23112,3.0
23113,3.0
23114,2.0
23115,2.0
23116,0.0
23117,2.0
23118,1.0
23119,3.0
23120,3.0
23121,2.0
23122,1.0
23123,2.0
23124,2.0
23125,0.0
23126,3.0
23127,3.0
23128,0.0
23129,3.0
23130,3.0
23131,0.0
23132,2.0
23133,3.0
23134,3.0
23135,3.0
23136,0.0
23137,3.0
23138,1.0
23139,1.0
23140,0.0
23141,2.0
23142,3.0
23143,3.0
23144,3.0
23145,3.0
23146,2.0
23147,3.0
23148,0.0
23149,0.0
23150,3.0
23151,1.0
23152,0.0
23153,3.0
23154,0.0
23155,1.0
23156,3.0
23157,1.0
23158,3.0
23159,2.0
23160,0.0
23161,1.0
23162,2.0
23163,1.0
23164,3.0
23165,3.0
23166,3.0
23167,2.0
23168,0.0
23169,3.0
23170,2.0
23171,2.0
23172,0.0
23173,1.0
23174,2.0
23175,0.0
23176,3.0
23177,2.0
23178,0.0
23179,3.0
23180,2.0
23181,3.0
23182,3.0
23183,3.0
23184,3.0
23185,0.0
23186,2.0
23187,0.0
23188,3.0
23189,2.0
23190,1.0
23191,3.0
23192,3.0
23193,2.0
23194,0.0
23195,2.0
23196,3.0
23197,3.0
23198,1.0
23199,2.0
23200,3.0
23201,2.0
23202,0.0
23203,2.0
23204,0.0
23205,2.0
23206,0.0
23207,2.0
23208,2.0
23209,3.0
23210,2.0
23211,3.0
23212,0.0
23213,0.0
23214,2.0
23215,1.0
23216,2.0
23217,2.0
23218,1.0
23219,3.0
23220,3.0
23221,1.0
23222,2.0
23223,3.0
23224,3.0
23225,3.0
23226,3.0
23227,0.0
23228,1.0
23229,0.0
23230,0.0
23231,0.0
23232,3.0
23233,0.0
23234,2.0
23235,2.0
23236,1.0
23237,3.0
23238,3.0
23239,0.0
23240,2.0
23241,2.0
23242,0.0
23243,0.0
23244,2.0
23245,3.0
23246,2.0
23247,2.0
23248,1.0
23249,3.0
23250,1.0
23251,2.0
23252,2.0
23253,2.0
23254,2.0
23255,3.0
23256,2.0
23257,2.0
23258,2.0
23259,0.0
23260,2.0
23261,3.0
23262,2.0
23263,3.0
23264,3.0
23265,3.0
23266,2.0
23267,2.0
23268,0.0
23269,2.0
23270,1.0
23271,2.0
23272,0.0
23273,1.0
23274,0.0
23275,2.0
23276,2.0
23277,0.0
23278,1.0
23279,3.0
23280,3.0
23281,2.0
23282,3.0
23283,0.0
23284,2.0
23285,2.0
23286,2.0
23287,0.0
23288,1.0
23289,2.0
23290,3.0
23291,2.0
23292,2.0
23293,1.0
23294,2.0
23295,3.0
23296,3.0
23297,2.0
23298,3.0
23299,1.0
23300,0.0
23301,3.0
23302,3.0
23303,3.0
23304,1.0
23305,1.0
23306,0.0
23307,0.0
23308,2.0
23309,0.0
23310,1.0
23311,1.0
23312,0.0
23313,3.0
23314,0.0
23315,3.0
23316,1.0
23317,0.0
23318,0.0
23319,2.0
23320,2.0
23321,2.0
23322,2.0
23323,2.0
23324,0.0
23325,2.0
23326,3.0
23327,3.0
23328,3.0
23329,3.0
23330,2.0
23331,0.0
23332,0.0
23333,3.0
23334,1.0
23335,2.0
23336,0.0
23337,3.0
23338,2.0
23339,2.0
23340,3.0
23341,2.0
23342,2.0
23343,2.0
23344,2.0
23345,3.0
23346,2.0
23347,0.0
23348,1.0
23349,0.0
23350,0.0
23351,0.0
23352,0.0
23353,1.0
23354,1.0
23355,2.0
23356,2.0
23357,3.0
23358,2.0
23359,1.0
23360,3.0
23361,0.0
23362,3.0
23363,0.0
23364,0.0
23365,1.0
23366,0.0
23367,2.0
23368,0.0
23369,0.0
23370,1.0
23371,3.0
23372,1.0
23373,1.0
23374,3.0
23375,3.0
23376,1.0
23377,1.0
23378,3.0
23379,0.0
23380,2.0
23381,1.0
23382,3.0
23383,1.0
23384,2.0
23385,3.0
23386,3.0
23387,3.0
23388,3.0
23389,0.0
23390,0.0
23391,0.0
23392,2.0
23393,3.0
23394,3.0
23395,2.0
23396,0.0
23397,1.0
23398,2.0
23399,0.0
23400,1.0
23401,0.0
23402,2.0
23403,1.0
23404,3.0
23405,1.0
23406,2.0
23407,3.0
23408,3.0
23409,0.0
23410,3.0
23411,3.0
23412,0.0
23413,3.0
23414,3.0
23415,1.0
23416,2.0
23417,3.0
23418,1.0
23419,0.0
23420,3.0
23421,0.0
23422,0.0
23423,3.0
23424,2.0
23425,0.0
23426,0.0
23427,0.0
23428,2.0
23429,0.0
23430,2.0
23431,0.0
23432,3.0
23433,1.0
23434,2.0
23435,3.0
23436,2.0
23437,1.0
23438,3.0
23439,1.0
23440,0.0
23441,2.0
23442,3.0
23443,1.0
23444,2.0
23445,0.0
23446,2.0
23447,0.0
23448,1.0
23449,3.0
23450,3.0
23451,1.0
23452,0.0
23453,2.0
23454,3.0
23455,1.0
23456,1.0
23457,0.0
23458,1.0
23459,0.0
23460,0.0
23461,1.0
23462,3.0
23463,3.0
23464,1.0
23465,3.0
23466,1.0
23467,1.0
23468,2.0
23469,1.0
23470,0.0
23471,2.0
23472,2.0
23473,3.0
23474,2.0
23475,1.0
23476,0.0
23477,1.0
23478,3.0
23479,1.0
23480,0.0
23481,0.0
23482,3.0
23483,2.0
23484,0.0
23485,3.0
23486,0.0
23487,0.0
23488,3.0
23489,3.0
23490,2.0
23491,3.0
23492,0.0
23493,1.0
23494,1.0
23495,2.0
23496,1.0
23497,3.0
23498,0.0
23499,2.0
23500,3.0
23501,0.0
23502,2.0
23503,1.0
23504,3.0
23505,2.0
23506,2.0
23507,1.0
23508,1.0
23509,3.0
23510,2.0
23511,1.0
23512,1.0
23513,1.0
23514,0.0
23515,1.0
23516,2.0
23517,3.0
23518,3.0
23519,3.0
23520,2.0
23521,0.0
23522,0.0
23523,1.0
23524,1.0
23525,3.0
23526,0.0
23527,3.0
23528,2.0
23529,2.0
23530,0.0
23531,2.0
23532,3.0
23533,2.0
23534,2.0
23535,1.0
23536,1.0
23537,3.0
23538,2.0
23539,1.0
23540,2.0
23541,0.0
23542,3.0
23543,2.0
23544,3.0
23545,0.0
23546,3.0
23547,2.0
23548,0.0
23549,1.0
23550,2.0
23551,1.0
23552,0.0
23553,1.0
23554,2.0
23555,3.0
23556,2.0
23557,1.0
23558,0.0
23559,0.0
23560,3.0
23561,3.0
23562,3.0
23563,2.0
23564,2.0
23565,3.0
23566,0.0
23567,2.0
23568,2.0
23569,3.0
23570,0.0
23571,0.0
23572,2.0
23573,2.0
23574,2.0
23575,2.0
23576,2.0
23577,0.0
23578,2.0
23579,0.0
23580,1.0
23581,0.0
23582,2.0
23583,3.0
23584,1.0
23585,0.0
23586,1.0
23587,0.0
23588,0.0
23589,1.0
23590,1.0
23591,3.0
23592,1.0
23593,3.0
23594,2.0
23595,0.0
23596,2.0
23597,0.0
23598,1.0
23599,1.0
23600,3.0
23601,3.0
23602,1.0
23603,1.0
23604,2.0
23605,3.0
23606,3.0
23607,2.0
23608,3.0
23609,0.0
23610,2.0
23611,2.0
23612,0.0
23613,2.0
23614,2.0
23615,2.0
23616,0.0
23617,2.0
23618,0.0
23619,2.0
23620,3.0
23621,0.0
23622,0.0
23623,2.0
23624,1.0
23625,1.0
23626,1.0
23627,0.0
23628,0.0
23629,0.0
23630,0.0
23631,3.0
23632,2.0
23633,3.0
23634,0.0
23635,0.0
23636,2.0
23637,1.0
23638,2.0
23639,1.0
23640,0.0
23641,0.0
23642,0.0
23643,1.0
23644,3.0
23645,1.0
23646,3.0
23647,1.0
23648,1.0
23649,1.0
23650,2.0
23651,3.0
23652,1.0
23653,3.0
23654,0.0
23655,3.0
23656,0.0
23657,1.0
23658,2.0
23659,1.0
23660,2.0
23661,2.0
23662,3.0
23663,2.0
23664,2.0
23665,2.0
23666,3.0
23667,3.0
23668,2.0
23669,0.0
23670,1.0
23671,0.0
23672,2.0
23673,0.0
23674,0.0
23675,2.0
23676,0.0
23677,2.0
23678,1.0
23679,1.0
23680,0.0
23681,3.0
23682,0.0
23683,3.0
23684,0.0
23685,3.0
23686,1.0
23687,1.0
23688,0.0
23689,0.0
23690,0.0
23691,0.0
23692,1.0
23693,3.0
23694,3.0
23695,0.0
23696,2.0
23697,2.0
23698,2.0
23699,2.0
23700,3.0
23701,3.0
23702,2.0
23703,2.0
23704,1.0
23705,2.0
23706,1.0
23707,1.0
23708,3.0
23709,2.0
23710,3.0
23711,1.0
23712,0.0
23713,2.0
23714,3.0
23715,2.0
23716,2.0
23717,3.0
23718,3.0
23719,0.0
23720,2.0
23721,3.0
23722,2.0
23723,3.0
23724,3.0
23725,1.0
23726,3.0
23727,2.0
23728,0.0
23729,2.0
23730,1.0
23731,0.0
23732,0.0
23733,1.0
23734,2.0
23735,2.0
23736,1.0
23737,1.0
23738,0.0
23739,0.0
23740,0.0
23741,0.0
23742,0.0
23743,2.0
23744,1.0
23745,2.0
23746,1.0
23747,2.0
23748,0.0
23749,2.0
23750,3.0
23751,3.0
23752,3.0
23753,0.0
23754,0.0
23755,1.0
23756,0.0
23757,0.0
23758,3.0
23759,2.0
23760,1.0
23761,0.0
23762,0.0
23763,3.0
23764,0.0
23765,3.0
23766,0.0
23767,3.0
23768,1.0
23769,2.0
23770,0.0
23771,3.0
23772,1.0
23773,1.0
23774,0.0
23775,3.0
23776,2.0
23777,3.0
23778,3.0
23779,2.0
23780,0.0
23781,0.0
23782,3.0
23783,1.0
23784,3.0
23785,1.0
23786,3.0
23787,0.0
23788,3.0
23789,3.0
23790,3.0
23791,0.0
23792,2.0
23793,3.0
23794,3.0
23795,3.0
23796,0.0
23797,2.0
23798,0.0
23799,1.0
23800,2.0
23801,0.0
23802,2.0
23803,3.0
23804,0.0
23805,2.0
23806,2.0
23807,0.0
23808,0.0
23809,0.0
23810,3.0
23811,3.0
23812,3.0
23813,3.0
23814,1.0
23815,2.0
23816,0.0
23817,3.0
23818,1.0
23819,0.0
23820,1.0
23821,3.0
23822,3.0
23823,3.0
23824,3.0
23825,2.0
23826,3.0
23827,2.0
23828,3.0
23829,1.0
23830,3.0
23831,1.0
23832,3.0
23833,2.0
23834,0.0
23835,0.0
23836,2.0
23837,1.0
23838,3.0
23839,0.0
23840,1.0
23841,3.0
23842,2.0
23843,3.0
23844,2.0
23845,0.0
23846,0.0
23847,0.0
23848,2.0
23849,0.0
23850,2.0
23851,1.0
23852,3.0
23853,2.0
23854,0.0
23855,3.0
23856,0.0
23857,1.0
23858,0.0
23859,3.0
23860,2.0
23861,1.0
23862,2.0
23863,2.0
23864,2.0
23865,2.0
23866,2.0
23867,1.0
23868,0.0
23869,1.0
23870,2.0
23871,3.0
23872,1.0
23873,3.0
23874,1.0
23875,3.0
23876,2.0
23877,2.0
23878,0.0
23879,1.0
23880,1.0
23881,3.0
23882,1.0
23883,1.0
23884,1.0
23885,1.0
23886,1.0
23887,3.0
23888,2.0
23889,0.0
23890,2.0
23891,2.0
23892,0.0
23893,0.0
23894,2.0
23895,3.0
23896,1.0
23897,2.0
23898,2.0
23899,2.0
23900,2.0
23901,0.0
23902,0.0
23903,3.0
23904,3.0
23905,3.0
23906,0.0
23907,2.0
23908,1.0
23909,1.0
23910,1.0
23911,1.0
23912,3.0
23913,2.0
23914,0.0
23915,3.0
23916,3.0
23917,3.0
23918,3.0
23919,0.0
23920,1.0
23921,2.0
23922,1.0
23923,3.0
23924,3.0
23925,1.0
23926,2.0
23927,3.0
23928,2.0
23929,2.0
23930,0.0
23931,3.0
23932,2.0
23933,0.0
23934,2.0
23935,2.0
23936,3.0
23937,0.0
23938,3.0
23939,3.0
23940,3.0
23941,3.0
23942,3.0
23943,3.0
23944,3.0
23945,0.0
23946,3.0
23947,2.0
23948,0.0
23949,0.0
23950,2.0
23951,2.0
23952,2.0
23953,0.0
23954,3.0
23955,1.0
23956,0.0
23957,3.0
23958,0.0
23959,3.0
23960,0.0
23961,3.0
23962,3.0
23963,2.0
23964,2.0
23965,3.0
23966,0.0
23967,2.0
23968,3.0
23969,1.0
23970,2.0
23971,0.0
23972,2.0
23973,2.0
23974,1.0
23975,2.0
23976,3.0
23977,0.0
23978,1.0
23979,0.0
23980,3.0
23981,0.0
23982,2.0
23983,0.0
23984,0.0
23985,1.0
23986,3.0
23987,2.0
23988,3.0
23989,3.0
23990,2.0
23991,1.0
23992,0.0
23993,2.0
23994,1.0
23995,0.0
23996,2.0
23997,0.0
23998,1.0
23999,0.0
24000,1.0
24001,3.0
24002,0.0
24003,0.0
24004,2.0
24005,2.0
24006,3.0
24007,0.0
24008,2.0
24009,0.0
24010,0.0
24011,1.0
24012,3.0
24013,3.0
24014,0.0
24015,0.0
24016,2.0
24017,3.0
24018,2.0
24019,0.0
24020,0.0
24021,3.0
24022,2.0
24023,2.0
24024,0.0
24025,3.0
24026,0.0
24027,0.0
24028,0.0
24029,1.0
24030,1.0
24031,2.0
24032,2.0
24033,2.0
24034,2.0
24035,3.0
24036,3.0
24037,3.0
24038,3.0
24039,3.0
24040,1.0
24041,2.0
24042,0.0
24043,3.0
24044,1.0
24045,2.0
24046,2.0
24047,3.0
24048,3.0
24049,3.0
24050,1.0
24051,3.0
24052,3.0
24053,1.0
24054,2.0
24055,2.0
24056,0.0
24057,2.0
24058,3.0
24059,1.0
24060,0.0
24061,0.0
24062,1.0
24063,0.0
24064,3.0
24065,3.0
24066,1.0
24067,3.0
24068,0.0
24069,3.0
24070,2.0
24071,2.0
24072,0.0
24073,3.0
24074,2.0
24075,3.0
24076,0.0
24077,1.0
24078,2.0
24079,1.0
24080,0.0
24081,0.0
24082,0.0
24083,0.0
24084,2.0
24085,2.0
24086,2.0
24087,2.0
24088,2.0
24089,1.0
24090,0.0
24091,0.0
24092,2.0
24093,3.0
24094,3.0
24095,2.0
24096,2.0
24097,1.0
24098,0.0
24099,3.0
24100,1.0
24101,0.0
24102,0.0
24103,1.0
24104,3.0
24105,1.0
24106,0.0
24107,0.0
24108,2.0
24109,3.0
24110,3.0
24111,0.0
24112,3.0
24113,0.0
24114,0.0
24115,2.0
24116,3.0
24117,3.0
24118,0.0
24119,2.0
24120,1.0
24121,3.0
24122,3.0
24123,0.0
24124,1.0
24125,3.0
24126,0.0
24127,1.0
24128,3.0
24129,1.0
24130,1.0
24131,1.0
24132,2.0
24133,3.0
24134,0.0
24135,2.0
24136,2.0
24137,3.0
24138,1.0
24139,3.0
24140,1.0
24141,2.0
24142,2.0
24143,3.0
24144,0.0
24145,0.0
24146,2.0
24147,0.0
24148,0.0
24149,3.0
24150,2.0
24151,3.0
24152,3.0
24153,2.0
24154,2.0
24155,1.0
24156,2.0
24157,1.0
24158,1.0
24159,2.0
24160,3.0
24161,2.0
24162,3.0
24163,1.0
24164,2.0
24165,1.0
24166,1.0
24167,0.0
24168,3.0
24169,3.0
24170,0.0
24171,1.0
24172,1.0
24173,3.0
24174,2.0
24175,3.0
24176,3.0
24177,3.0
24178,1.0
24179,1.0
24180,2.0
24181,3.0
24182,2.0
24183,1.0
24184,2.0
24185,2.0
24186,3.0
24187,1.0
24188,0.0
24189,2.0
24190,3.0
24191,1.0
24192,1.0
24193,0.0
24194,3.0
24195,1.0
24196,0.0
24197,0.0
24198,1.0
24199,2.0
24200,2.0
24201,1.0
24202,0.0
24203,1.0
24204,0.0
24205,1.0
24206,0.0
24207,0.0
24208,2.0
24209,3.0
24210,2.0
24211,1.0
24212,0.0
24213,1.0
24214,2.0
24215,1.0
24216,1.0
24217,3.0
24218,0.0
24219,0.0
24220,1.0
24221,0.0
24222,3.0
24223,3.0
24224,3.0
24225,1.0
24226,3.0
24227,1.0
24228,3.0
24229,0.0
24230,0.0
24231,1.0
24232,3.0
24233,0.0
24234,3.0
24235,0.0
24236,2.0
24237,3.0
24238,1.0
24239,0.0
24240,0.0
24241,1.0
24242,0.0
24243,1.0
24244,3.0
24245,0.0
24246,0.0
24247,0.0
24248,3.0
24249,3.0
24250,3.0
24251,3.0
24252,1.0
24253,1.0
24254,0.0
24255,1.0
24256,1.0
24257,2.0
24258,0.0
24259,2.0
24260,2.0
24261,0.0
24262,1.0
24263,3.0
24264,3.0
24265,0.0
24266,0.0
24267,2.0
24268,0.0
24269,1.0
24270,2.0
24271,1.0
24272,3.0
24273,2.0
24274,2.0
24275,3.0
24276,0.0
24277,0.0
24278,3.0
24279,0.0
24280,0.0
24281,3.0
24282,2.0
24283,0.0
24284,1.0
24285,1.0
24286,3.0
24287,0.0
24288,0.0
24289,2.0
24290,1.0
24291,2.0
24292,2.0
24293,3.0
24294,2.0
24295,1.0
24296,0.0
24297,1.0
24298,2.0
24299,3.0
24300,3.0
24301,2.0
24302,2.0
24303,1.0
24304,1.0
24305,3.0
24306,3.0
24307,2.0
24308,3.0
24309,3.0
24310,1.0
24311,0.0
24312,3.0
24313,1.0
24314,1.0
24315,1.0
24316,3.0
24317,3.0
24318,3.0
24319,1.0
24320,1.0
24321,2.0
24322,2.0
24323,2.0
24324,1.0
24325,0.0
24326,2.0
24327,1.0
24328,3.0
24329,3.0
24330,3.0
24331,3.0
24332,1.0
24333,0.0
24334,0.0
24335,1.0
24336,2.0
24337,2.0
24338,2.0
24339,1.0
24340,0.0
24341,3.0
24342,0.0
24343,1.0
24344,0.0
24345,1.0
24346,2.0
24347,1.0
24348,3.0
24349,0.0
24350,3.0
24351,0.0
24352,1.0
24353,0.0
24354,1.0
24355,2.0
24356,3.0
24357,3.0
24358,0.0
24359,2.0
24360,2.0
24361,1.0
24362,3.0
24363,2.0
24364,3.0
24365,3.0
24366,1.0
24367,0.0
24368,0.0
24369,3.0
24370,0.0
24371,0.0
24372,1.0
24373,3.0
24374,1.0
24375,1.0
24376,0.0
24377,2.0
24378,3.0
24379,1.0
24380,2.0
24381,2.0
24382,1.0
24383,2.0
24384,0.0
24385,0.0
24386,0.0
24387,1.0
24388,3.0
24389,0.0
24390,3.0
24391,1.0
24392,2.0
24393,3.0
24394,3.0
24395,2.0
24396,0.0
24397,3.0
24398,0.0
24399,0.0
24400,3.0
24401,1.0
24402,1.0
24403,2.0
24404,3.0
24405,0.0
24406,1.0
24407,0.0
24408,3.0
24409,2.0
24410,1.0
24411,1.0
24412,2.0
24413,1.0
24414,1.0
24415,2.0
24416,2.0
24417,3.0
24418,2.0
24419,0.0
24420,3.0
24421,3.0
24422,2.0
24423,3.0
24424,1.0
24425,3.0
24426,3.0
24427,1.0
24428,3.0
24429,3.0
24430,0.0
24431,1.0
24432,3.0
24433,1.0
24434,2.0
24435,0.0
24436,3.0
24437,3.0
24438,3.0
24439,2.0
24440,0.0
24441,0.0
24442,0.0
24443,2.0
24444,3.0
24445,2.0
24446,3.0
24447,2.0
24448,2.0
24449,3.0
24450,1.0
24451,3.0
24452,0.0
24453,3.0
24454,2.0
24455,0.0
24456,3.0
24457,0.0
24458,2.0
24459,3.0
24460,1.0
24461,3.0
24462,1.0
24463,0.0
24464,3.0
24465,1.0
24466,3.0
24467,2.0
24468,1.0
24469,3.0
24470,2.0
24471,2.0
24472,2.0
24473,3.0
24474,3.0
24475,0.0
24476,1.0
24477,0.0
24478,3.0
24479,3.0
24480,3.0
24481,3.0
24482,3.0
24483,1.0
24484,3.0
24485,2.0
24486,2.0
24487,2.0
24488,0.0
24489,0.0
24490,3.0
24491,2.0
24492,3.0
24493,2.0
24494,2.0
24495,1.0
24496,0.0
24497,0.0
24498,0.0
24499,2.0
24500,1.0
24501,0.0
24502,3.0
24503,0.0
24504,3.0
24505,3.0
24506,1.0
24507,1.0
24508,0.0
24509,2.0
24510,0.0
24511,2.0
24512,3.0
24513,2.0
24514,3.0
24515,2.0
24516,1.0
24517,3.0
24518,1.0
24519,3.0
24520,2.0
24521,2.0
24522,1.0
24523,3.0
24524,2.0
24525,2.0
24526,1.0
24527,0.0
24528,2.0
24529,1.0
24530,0.0
24531,2.0
24532,3.0
24533,2.0
24534,2.0
24535,0.0
24536,1.0
24537,3.0
24538,3.0
24539,3.0
24540,3.0
24541,2.0
24542,1.0
24543,2.0
24544,0.0
24545,1.0
24546,0.0
24547,1.0
24548,0.0
24549,3.0
24550,0.0
24551,2.0
24552,0.0
24553,3.0
24554,3.0
24555,0.0
24556,1.0
24557,0.0
24558,0.0
24559,0.0
24560,3.0
24561,0.0
24562,0.0
24563,0.0
24564,1.0
24565,1.0
24566,0.0
24567,2.0
24568,0.0
24569,3.0
24570,0.0
24571,2.0
24572,2.0
24573,2.0
24574,0.0
24575,3.0
24576,0.0
24577,0.0
24578,1.0
24579,0.0
24580,1.0
24581,2.0
24582,0.0
24583,0.0
24584,3.0
24585,0.0
24586,2.0
24587,3.0
24588,3.0
24589,2.0
24590,2.0
24591,0.0
24592,3.0
24593,1.0
24594,2.0
24595,0.0
24596,1.0
24597,2.0
24598,2.0
24599,2.0
24600,1.0
24601,0.0
24602,3.0
24603,1.0
24604,3.0
24605,2.0
24606,2.0
24607,1.0
24608,3.0
24609,0.0
24610,0.0
24611,0.0
24612,2.0
24613,1.0
24614,1.0
24615,3.0
24616,0.0
24617,2.0
24618,0.0
24619,2.0
24620,3.0
24621,1.0
24622,0.0
24623,3.0
24624,0.0
24625,0.0
24626,0.0
24627,3.0
24628,0.0
24629,3.0
24630,3.0
24631,1.0
24632,2.0
24633,3.0
24634,1.0
24635,2.0
24636,1.0
24637,2.0
24638,0.0
24639,2.0
24640,2.0
24641,1.0
24642,1.0
24643,0.0
24644,1.0
24645,0.0
24646,0.0
24647,1.0
24648,1.0
24649,2.0
24650,0.0
24651,1.0
24652,0.0
24653,3.0
24654,3.0
24655,3.0
24656,3.0
24657,2.0
24658,1.0
24659,0.0
24660,3.0
24661,2.0
24662,2.0
24663,3.0
24664,2.0
24665,3.0
24666,2.0
24667,2.0
24668,0.0
24669,3.0
24670,3.0
24671,1.0
24672,3.0
24673,3.0
24674,0.0
24675,2.0
24676,0.0
24677,3.0
24678,1.0
24679,1.0
24680,0.0
24681,0.0
24682,1.0
24683,0.0
24684,3.0
24685,0.0
24686,3.0
24687,3.0
24688,3.0
24689,3.0
24690,2.0
24691,0.0
24692,0.0
24693,3.0
24694,3.0
24695,2.0
24696,1.0
24697,2.0
24698,0.0
24699,0.0
24700,0.0
24701,2.0
24702,1.0
24703,1.0
24704,0.0
24705,0.0
24706,0.0
24707,3.0
24708,1.0
24709,1.0
24710,3.0
24711,0.0
24712,1.0
24713,1.0
24714,3.0
24715,1.0
24716,2.0
24717,0.0
24718,0.0
24719,1.0
24720,3.0
24721,1.0
24722,0.0
24723,0.0
24724,3.0
24725,3.0
24726,2.0
24727,2.0
24728,0.0
24729,2.0
24730,0.0
24731,3.0
24732,3.0
24733,1.0
24734,3.0
24735,3.0
24736,2.0
24737,3.0
24738,0.0
24739,1.0
24740,3.0
24741,0.0
24742,2.0
24743,0.0
24744,1.0
24745,3.0
24746,2.0
24747,2.0
24748,3.0
24749,2.0
24750,2.0
24751,1.0
24752,1.0
24753,3.0
24754,0.0
24755,3.0
24756,3.0
24757,0.0
24758,3.0
24759,0.0
24760,1.0
24761,3.0
24762,0.0
24763,3.0
24764,0.0
24765,1.0
24766,1.0
24767,2.0
24768,0.0
24769,3.0
24770,0.0
24771,3.0
24772,2.0
24773,2.0
24774,2.0
24775,2.0
24776,0.0
24777,0.0
24778,3.0
24779,1.0
24780,1.0
24781,1.0
24782,2.0
24783,2.0
24784,1.0
24785,3.0
24786,3.0
24787,3.0
24788,3.0
24789,2.0
24790,3.0
24791,0.0
24792,3.0
24793,0.0
24794,3.0
24795,3.0
24796,0.0
24797,1.0
24798,0.0
24799,0.0
24800,0.0
24801,0.0
24802,0.0
24803,3.0
24804,2.0
24805,3.0
24806,1.0
24807,3.0
24808,2.0
24809,0.0
24810,2.0
24811,1.0
24812,2.0
24813,2.0
24814,0.0
24815,2.0
24816,2.0
24817,3.0
24818,0.0
24819,0.0
24820,1.0
24821,3.0
24822,3.0
24823,3.0
24824,0.0
24825,0.0
24826,2.0
24827,0.0
24828,1.0
24829,1.0
24830,0.0
24831,3.0
24832,3.0
24833,2.0
24834,3.0
24835,3.0
24836,3.0
24837,2.0
24838,1.0
24839,3.0
24840,3.0
24841,0.0
24842,2.0
24843,3.0
24844,0.0
24845,3.0
24846,0.0
24847,3.0
24848,1.0
24849,0.0
24850,0.0
24851,3.0
24852,3.0
24853,1.0
24854,3.0
24855,3.0
24856,0.0
24857,0.0
24858,2.0
24859,3.0
24860,2.0
24861,0.0
24862,0.0
24863,2.0
24864,0.0
24865,2.0
24866,3.0
24867,1.0
24868,0.0
24869,2.0
24870,3.0
24871,2.0
24872,1.0
24873,0.0
24874,2.0
24875,2.0
24876,2.0
24877,3.0
24878,1.0
24879,1.0
24880,0.0
24881,3.0
24882,0.0
24883,1.0
24884,2.0
24885,2.0
24886,3.0
24887,3.0
24888,3.0
24889,2.0
24890,1.0
24891,3.0
24892,0.0
24893,3.0
24894,2.0
24895,3.0
24896,2.0
24897,1.0
24898,3.0
24899,3.0
24900,0.0
24901,0.0
24902,1.0
24903,0.0
24904,1.0
24905,2.0
24906,2.0
24907,2.0
24908,0.0
24909,3.0
24910,2.0
24911,1.0
24912,1.0
24913,1.0
24914,3.0
24915,3.0
24916,2.0
24917,3.0
24918,3.0
24919,3.0
24920,0.0
24921,2.0
24922,2.0
24923,1.0
24924,3.0
24925,1.0
24926,3.0
24927,2.0
24928,3.0
24929,1.0
24930,0.0
24931,0.0
24932,3.0
24933,2.0
24934,3.0
24935,2.0
24936,2.0
24937,3.0
24938,0.0
24939,0.0
24940,3.0
24941,2.0
24942,2.0
24943,0.0
24944,0.0
24945,2.0
24946,0.0
24947,1.0
24948,2.0
24949,3.0
24950,3.0
24951,0.0
24952,2.0
24953,1.0
24954,3.0
24955,1.0
24956,2.0
24957,1.0
24958,0.0
24959,0.0
24960,2.0
24961,2.0
24962,3.0
24963,1.0
24964,3.0
24965,0.0
24966,1.0
24967,1.0
24968,1.0
24969,2.0
24970,1.0
24971,0.0
24972,3.0
24973,3.0
24974,3.0
24975,2.0
24976,3.0
24977,0.0
24978,3.0
24979,1.0
24980,0.0
24981,2.0
24982,0.0
24983,0.0
24984,2.0
24985,2.0
24986,2.0
24987,3.0
24988,2.0
24989,0.0
24990,0.0
24991,0.0
24992,2.0
24993,0.0
24994,1.0
24995,0.0
24996,0.0
24997,2.0
24998,1.0
24999,2.0
25000,0.0
25001,2.0
25002,2.0
25003,1.0
25004,3.0
25005,2.0
25006,0.0
25007,0.0
25008,2.0
25009,1.0
25010,2.0
25011,3.0
25012,2.0
25013,1.0
25014,0.0
25015,1.0
25016,2.0
25017,3.0
25018,2.0
25019,2.0
25020,2.0
25021,2.0
25022,0.0
25023,0.0
25024,2.0
25025,2.0
25026,1.0
25027,3.0
25028,2.0
25029,2.0
25030,2.0
25031,3.0
25032,3.0
25033,1.0
25034,1.0
25035,3.0
25036,3.0
25037,0.0
25038,2.0
25039,1.0
25040,2.0
25041,0.0
25042,0.0
25043,2.0
25044,3.0
25045,1.0
25046,3.0
25047,1.0
25048,1.0
25049,0.0
25050,0.0
25051,0.0
25052,0.0
25053,1.0
25054,3.0
25055,1.0
25056,3.0
25057,2.0
25058,2.0
25059,0.0
25060,3.0
25061,0.0
25062,0.0
25063,2.0
25064,3.0
25065,1.0
25066,2.0
25067,2.0
25068,2.0
25069,2.0
25070,0.0
25071,0.0
25072,0.0
25073,0.0
25074,2.0
25075,1.0
25076,3.0
25077,2.0
25078,0.0
25079,2.0
25080,3.0
25081,1.0
25082,3.0
25083,2.0
25084,2.0
25085,2.0
25086,0.0
25087,2.0
25088,3.0
25089,0.0
25090,2.0
25091,2.0
25092,2.0
25093,3.0
25094,0.0
25095,1.0
25096,2.0
25097,2.0
25098,1.0
25099,3.0
25100,3.0
25101,3.0
25102,3.0
25103,0.0
